"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN","WT01","WT03","WT04","WT05","WT06","WT11"
"US1KSNM0010","39.5811","-96.2034","384.4","2014-10-23","0.41",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2014-12-05","0.14",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2014-12-15","0.71",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2014-12-18","0.35",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2014-12-22","0.06",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2014-12-23","0.24",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2014-12-24","0.07",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-01-04","0.14",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-01-31","0.23",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-02-01","1.17",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-02-02","0.11",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-03-24","0.12",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-04-02","0.71",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-04-03","0.09",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-04-12","0.05",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-04-13","0.45",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-04-19","0.20",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-05-03","0.20",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-05-05","1.37",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-05-06","0.31",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-05-11","1.00",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-05-14","1.02",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-05-16","0.10",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-05-17","0.85",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-05-20","0.60",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-05-24","0.90",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-05-25","0.23",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-05-26","0.30",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-05-27","0.20",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-05-28","0.00","0.0",,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-05-29","1.10",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-06-04","0.98",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-06-05","1.71",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-06-06","0.26",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-06-11","0.70",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-06-12","0.90",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-06-14","0.06",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-06-15","0.07",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-06-26","0.96",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-07-03","0.35",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-07-07","0.53",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-07-11","0.07",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-07-16","0.55",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-07-18","0.52",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-07-19","2.10",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-07-20","0.92",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-07-24","0.02",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-07-26","0.46",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-07-29","0.68",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-08-05","0.27",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-08-08","0.18",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-08-19","0.31",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-08-23","0.07",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-08-28","0.02",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-08-29","0.16",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-09-02","0.07",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-09-08","0.03",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-09-10","0.03",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-09-11","0.52",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-09-24","0.12",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-09-25","0.26",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-09-26","0.43",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-10-09","0.07",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-10-23","0.27",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-10-31","0.56",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-11-16","0.11",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-11-17","1.28",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-11-18","0.03",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-11-19","0.00","0.0",,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-11-26","0.10",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-11-27","1.80",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-11-29","0.47",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-11-30","0.80",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-12-01","0.08",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-12-13","1.11",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-12-14","1.33",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-12-21","0.50",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-12-23","0.15",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-12-24","0.13",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-12-27","0.07",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-12-28","0.15",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2015-12-29","0.03",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-01-08","0.40",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-01-17","0.04",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-01-22","0.13",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-02-02","0.53",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-03-03","0.03",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-03-09","0.09",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-03-12","0.01",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-03-14","0.36",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-03-24","0.05",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-03-27","0.26",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-04-06","0.08",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-04-18","1.01",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-04-19","0.64",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-04-20","1.26",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-04-21","0.03",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-04-25","0.35",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-04-26","0.34",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-04-27","1.06",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-04-30","1.20",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-05-09","0.21",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-05-10","0.17",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-05-11","0.70",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-05-16","0.74",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-05-17","0.64",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-05-20","0.05",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-05-24","0.12",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-05-25","0.95",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-05-26","0.62",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-05-27","2.25",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-05-28","0.49",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-06-04","0.11",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-06-18","0.27",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-06-28","0.03",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-06-30","0.85",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-07-02","0.26",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-07-03","1.20",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-07-06","0.19",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-07-07","1.14",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-07-12","1.20",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-07-14","0.42",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-07-29","0.05",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-07-31","1.20",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-08-01","0.91",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-08-05","0.44",,,,,,,,,
"US1KSNM0010","39.5811","-96.2034","384.4","2016-08-06","0.13",,,,,,,,,
